contest,domain,problem,plan,initial_actions,initial_cost,variables,operators,a_variable,a_cluster,sd_flex,sd_time,bsd1_flex,bsd1_cost,bsd1_time,bd_flex,bd_time,t_bsd2_flex,t_bsd2_time,mr_props,mr_clauses,t_mr_flex,t_mr_time,mrr_props,mrr_clauses,t_mrr_flex,t_mrr_time
ipc1,movie-round-1,instance-26,sas_plan.2,9,9,7,154,7,1,0.952381,0,0.952381,7,0.003875,0.952381,0.003875,0.952381,0.007874, , , , , , , , 
ipc1,movie-round-1,instance-27,sas_plan.1,10,10,7,159,7,1,0.964286,0.001223,0.964286,8,0.005223,0.964286,0.005223,0.964286,0.009223, , , , , , , , 
ipc1,movie-round-1,instance-27,sas_plan.2,9,9,7,159,7,1,0.952381,0,0.952381,7,0.002046,0.952381,0.002046,0.952381,0.006046, , , , , , , , 
ipc1,movie-round-1,instance-28,sas_plan.1,10,10,7,164,7,1,0.964286,0.000863,0.964286,8,0.004862,0.964286,0.004862,0.964286,0.010087, , , , , , , , 
ipc1,movie-round-1,instance-28,sas_plan.2,9,9,7,164,7,1,0.952381,0,0.952381,7,0.003671,0.952381,0.003671,0.952381,0.007671, , , , , , , , 
ipc1,movie-round-1,instance-29,sas_plan.1,10,10,7,169,7,1,0.964286,0.001202,0.964286,8,0.002211,0.964286,0.002211,0.964286,0.006211, , , , , , , , 
ipc1,movie-round-1,instance-29,sas_plan.2,9,9,7,169,7,1,0.952381,0,0.952381,7,0.002953,0.952381,0.002953,0.952381,0.006953, , , , , , , , 
ipc1,movie-round-1,instance-3,sas_plan.1,10,10,7,39,7,1,0.964286,0,0.964286,8,0.001549,0.964286,0.003781,0.964286,0.00515, , , , , , , , 
ipc1,movie-round-1,instance-3,sas_plan.2,9,9,7,39,7,1,0.952381,0,0.952381,7,0.002205,0.952381,0.002205,0.952381,0.002205, , , , , , , , 
ipc1,movie-round-1,instance-30,sas_plan.1,10,10,7,174,7,1,0.964286,0,0.964286,8,0.003003,0.964286,0.003003,0.964286,0.007003, , , , , , , , 
ipc1,movie-round-1,instance-30,sas_plan.2,9,9,7,174,7,1,0.952381,0,0.952381,7,0.004177,0.952381,0.004177,0.952381,0.006859, , , , , , , , 
ipc1,movie-round-1,instance-4,sas_plan.1,10,10,7,44,7,1,0.964286,0,0.964286,8,0,0.964286,0,0.964286,0.003889, , , , , , , , 
ipc1,movie-round-1,instance-4,sas_plan.2,9,9,7,44,7,1,0.952381,0,0.952381,7,0.001939,0.952381,0.001939,0.952381,0.001939, , , , , , , , 
ipc1,movie-round-1,instance-5,sas_plan.1,10,10,7,49,7,1,0.964286,0.001161,0.964286,8,0.001161,0.964286,0.001161,0.964286,0.005161, , , , , , , , 
ipc1,movie-round-1,instance-5,sas_plan.2,9,9,7,49,7,1,0.952381,0,0.952381,7,0.002455,0.952381,0.002455,0.952381,0.002455, , , , , , , , 
ipc1,movie-round-1,instance-6,sas_plan.1,10,10,7,54,7,1,0.964286,0,0.964286,8,0,0.964286,0.003194,0.964286,0.003194, , , , , , , , 
ipc1,movie-round-1,instance-6,sas_plan.2,9,9,7,54,7,1,0.952381,0,0.952381,7,0.002846,0.952381,0.002846,0.952381,0.002846, , , , , , , , 
ipc1,movie-round-1,instance-7,sas_plan.1,10,10,7,59,7,1,0.964286,0,0.964286,8,0,0.964286,0.003411,0.964286,0.005431, , , , , , , , 
ipc1,movie-round-1,instance-7,sas_plan.2,9,9,7,59,7,1,0.952381,0,0.952381,7,0.001945,0.952381,0.003158,0.952381,0.00381, , , , , , , , 
ipc1,movie-round-1,instance-8,sas_plan.1,10,10,7,64,7,1,0.964286,0,0.964286,8,0.001777,0.964286,0.001777,0.964286,0.005776, , , , , , , , 
ipc1,movie-round-1,instance-8,sas_plan.2,9,9,7,64,7,1,0.952381,0,0.952381,7,0.002049,0.952381,0.00342,0.952381,0.00342, , , , , , , , 
ipc1,movie-round-1,instance-9,sas_plan.1,10,10,7,69,7,1,0.964286,0.00063,0.964286,8,0.00063,0.964286,0.00063,0.964286,0.00463, , , , , , , , 
ipc1,movie-round-1,instance-9,sas_plan.2,9,9,7,69,7,1,0.952381,0,0.952381,7,0.002358,0.952381,0.002358,0.952381,0.002358, , , , , , , , 
ipc1,mystery-prime-round-1,instance-1,sas_plan.1,7,7,11,1088,0,0,0,0.011982,0,5,0.011982,0,0.015981,0,0.015981,76,346,0,0.604,1253,31307,0,0.986
ipc1,mystery-prime-round-1,instance-10,sas_plan.1,10,10,76,49016,0,0,0,0.507979,0,8,0.528008,0,0.528008,0,0.551662,134,784,0,0.615,11805,765884,0,12.599
ipc1,mystery-prime-round-1,instance-11,sas_plan.1,9,9,18,1478,0,0,0,0.016018,0,7,0.019978,0,0.019978,0,0.023978,128,721,0,0.59,2578,69863,0,1.328
ipc1,mystery-prime-round-1,instance-12,sas_plan.1,9,9,19,2546,0,0,0.333333,0.024001,0.333333,7,0.028001,0.333333,0.028001,0.333333,0.032001,111,575,0.333,0.602,3133,69772,0.333,2.985
ipc1,mystery-prime-round-1,instance-12,sas_plan.2,8,8,19,2546,0,0,0.066667,0.019974,0.066667,6,0.023973,0.066667,0.023973,0.066667,0.027973,96,495,0.067,0.677,2604,58667,0.067,3.392
ipc1,mystery-prime-round-1,instance-13,sas_plan.1,19,19,82,46328,0,0,0.323529,0.499987,0.323529,17,0.55536,0.323529,0.563362,0.323529,0.618925,491,6380,0.324,0.905, , , , 
ipc1,mystery-prime-round-1,instance-13,sas_plan.2,18,18,82,46328,0,0,0.325,0.523978,0.325,16,0.571408,0.325,0.575432,0.325,0.623514,442,5414,0.325,0.895, , , , 
ipc1,mystery-prime-round-1,instance-13,sas_plan.3,17,17,82,46328,0,0,0.019048,0.499999,0.019048,15,0.547545,0.019048,0.551315,0.019048,0.598876,421,4644,0.019,1.033, , , , 
ipc1,mystery-prime-round-1,instance-14,sas_plan.1,13,13,83,60908,0,0,0,0.631971,0,11,0.663636,0,0.66747,0,0.699233,248,2069,0,0.663,19716,1210229,0,143.431
ipc1,mystery-prime-round-1,instance-15,sas_plan.1,8,8,52,43688,0,0,0,0.395979,0,6,0.407973,0,0.407973,0,0.42388,96,496,0,0.608,5407,296606,0,2.176
ipc1,mystery-prime-round-1,instance-16,sas_plan.1,9,9,34,7200,0,0,0.380952,0.067977,0.380952,7,0.071886,0.380952,0.075886,0.380952,0.079906,121,608,0.381,0.632,5024,148131,0.381,31.764
ipc1,mystery-prime-round-1,instance-16,sas_plan.2,8,8,34,7200,0,0,0.133333,0.071994,0.133333,6,0.075994,0.133333,0.075994,0.133333,0.079995,106,528,0.133,0.642,4365,128604,0.133,31.391
ipc1,mystery-prime-round-1,instance-17,sas_plan.1,6,6,54,23972,0,0,0,0.243955,0,4,0.251955,0,0.251955,0,0.259955,54,192,0,0.568,3701,211619,0,1.719
ipc1,mystery-prime-round-1,instance-18,sas_plan.1,22,22,45,30368,0,0,0.247368,0.291984,0.257895,20,0.386934,0.257895,0.398745,0.257895,0.473784,606,9028,0.247,0.97, , , , 
ipc1,mystery-prime-round-1,instance-18,sas_plan.2,19,19,45,30368,0,0,0.088235,0.295997,0.088235,17,0.355472,0.088235,0.363313,0.088235,0.423057,474,6323,0.088,0.769, , , , 
ipc1,mystery-prime-round-1,instance-19,sas_plan.1,10,10,45,15802,0,0,0,0.159978,0,8,0.167979,0,0.167979,0,0.176013,160,987,0,0.647,8460,281422,0.464,365.372
ipc1,mystery-prime-round-1,instance-19,sas_plan.2,8,8,45,15802,0,0,0,0.155992,0,6,0.159992,0,0.163008,0,0.167988,90,412,0,0.579,4476,203181,0,2.006
ipc1,mystery-prime-round-1,instance-2,sas_plan.1,10,10,35,4186,0,0,0.25,0.044001,0.25,8,0.048001,0.25,0.048001,0.25,0.056002,144,817,0.25,0.568,5454,192549,0.25,2.049
ipc1,mystery-prime-round-1,instance-2,sas_plan.2,9,9,35,4186,0,0,0,0.044,0,7,0.048001,0,0.048001,0,0.052944,128,721,0,0.674,4540,167907,0,1.738
ipc1,mystery-prime-round-1,instance-20,sas_plan.1,9,9,44,44222,0,0,0,0.383951,0,7,0.403951,0,0.403951,0,0.427791,118,688,0,0.626,5402,252826,0,3.725
ipc1,mystery-prime-round-1,instance-21,sas_plan.1,9,9,58,15314,0,0,0.380952,0.167829,0.380952,7,0.17183,0.380952,0.17183,0.380952,0.17583,99,437,0.381,0.681,10324,405941,0.381,1598.726
ipc1,mystery-prime-round-1,instance-21,sas_plan.2,8,8,58,15314,0,0,0.133333,0.163994,0.133333,6,0.167995,0.133333,0.167995,0.133333,0.171995,90,411,0.133,0.73,9169,360136,0.133,1024.833
ipc1,mystery-prime-round-1,instance-22,sas_plan.1,15,15,71,49810,0,0,0.371795,0.515994,0.371795,13,0.547995,0.371795,0.552022,0.371795,0.58344,285,2712,0.423,0.86, , , , 
ipc1,mystery-prime-round-1,instance-22,sas_plan.2,11,11,71,49810,0,0,0.111111,0.495988,0.111111,9,0.520012,0.111111,0.520737,0.111111,0.543534,168,1221,0.111,1.01, , , , 
ipc1,mystery-prime-round-1,instance-23,sas_plan.1,13,13,49,21290,0,0,0.254545,0.203995,0.254545,11,0.232038,0.254545,0.235911,0.254545,0.263245,238,2034,0.255,1.289,16921,496849,0.345,1301.549
ipc1,mystery-prime-round-1,instance-23,sas_plan.2,12,12,49,21290,0,0,0.177778,0.207955,0.177778,10,0.231955,0.177778,0.23598,0.177778,0.259408,208,1614,0.178,1.489,15204,451266,0.2,1207.78
ipc1,mystery-prime-round-1,instance-24,sas_plan.1,10,10,58,26138,0,0,0.25,0.243997,0.25,8,0.255996,0.25,0.255996,0.25,0.263771,150,952,0.25,1.296,19274,676596,0.25,1800.424
ipc1,mystery-prime-round-1,instance-25,sas_plan.1,6,6,10,438,0,0,0,0.004,0,4,0.004,0,0.004,0,0.00781,54,192,0,0.954,818,18116,0,0.901
ipc1,mystery-prime-round-1,instance-26,sas_plan.1,8,8,26,4932,0,0,0.133333,0.04,0.133333,6,0.044,0.133333,0.044,0.133333,0.048,96,495,0.133,1.087,3529,90546,0.133,20.208
ipc1,mystery-prime-round-1,instance-27,sas_plan.1,7,7,19,6950,0,0,0,0.06,0,5,0.06,0,0.06,0,0.065286,86,379,0,1.021,2070,78836,0,1.336
ipc1,mystery-prime-round-1,instance-28,sas_plan.1,11,11,14,1066,0,0,0,0.012077,0,9,0.015688,0,0.018252,0,0.022252,186,1131,0,1.075,3486,82678,0,1.798
ipc1,mystery-prime-round-1,instance-28,sas_plan.2,9,9,14,1066,0,0,0,0.012,0,7,0.012,0,0.016,0,0.017339,121,609,0,1.097,2316,59733,0,1.202
ipc1,mystery-prime-round-1,instance-29,sas_plan.1,6,6,23,4482,0,0,0,0.04,0,4,0.044,0,0.044,0,0.048,59,235,0,1.005,1895,70642,0,1.189
ipc1,mystery-prime-round-1,instance-3,sas_plan.1,8,8,27,3178,0,0,0.533333,0.028,0.6,6,0.032,0.6,0.036,0.6,0.036,73,247,0.533,0.646,2741,85214,0.6,1.364
ipc1,mystery-prime-round-1,instance-3,sas_plan.2,6,6,27,3178,0,0,0,0.028,0,4,0.032001,0,0.032001,0,0.036001,54,192,0,0.582,1691,57510,0,1.104
ipc1,mystery-prime-round-1,instance-30,sas_plan.1,11,11,30,25484,0,0,0,0.215993,0,9,0.231994,0,0.231994,0,0.247993,179,1258,0,0.851,6021,234020,0,3.335
ipc1,mystery-prime-round-1,instance-4,sas_plan.1,11,11,19,1334,0,0,0.25,0.016,0.25,9,0.020002,0.25,0.020002,0.25,0.028001,148,774,0.25,0.698,5357,101963,0.361,11.466
ipc1,mystery-prime-round-1,instance-4,sas_plan.2,10,10,19,1334,0,0,0.071429,0.012987,0.178571,8,0.019994,0.178571,0.023994,0.178571,0.027994,116,493,0.071,0.586,3937,83286,0.179,3.7
ipc1,mystery-prime-round-1,instance-5,sas_plan.1,14,14,31,3434,0,0,0.136364,0.036,0.151515,12,0.052,0.151515,0.059994,0.151515,0.067995,296,2611,0.136,0.639,10753,253090,0.621,89.356
ipc1,mystery-prime-round-1,instance-5,sas_plan.2,13,13,31,3434,0,0,0.545455,0.035962,0.545455,11,0.043962,0.545455,0.043962,0.545455,0.051963,196,1169,0.545,0.695,9447,226903,0.545,59.533
ipc1,mystery-prime-round-1,instance-6,sas_plan.1,24,24,50,24716,0,0,0.372294,0.251947,0.463203,22,0.398287,0.506494,0.422204,0.506494,1.066396,725,12807,0.416,0.977, , , , 
ipc1,mystery-prime-round-1,instance-6,sas_plan.2,22,22,50,24716,0,0,0.426316,0.247989,0.426316,20,0.319448,0.426316,0.33122,0.426316,0.406067,617,9836,0.426,0.802,40495,949900,0.721,1799.457
ipc1,mystery-prime-round-1,instance-6,sas_plan.3,21,21,50,24716,0,0,0.438596,0.247993,0.438596,19,0.310987,0.438596,0.322779,0.438596,0.389783,546,7779,0.439,0.783,33417,850229,0.69,1799.143
ipc1,mystery-prime-round-1,instance-6,sas_plan.4,14,14,50,24716,0,0,0.151515,0.2384,0.151515,12,0.271647,0.151515,0.275672,0.151515,0.311009,268,2520,0.152,0.78,14387,473065,0.197,833.664
ipc1,mystery-prime-round-1,instance-7,sas_plan.1,8,8,38,1670,0,0,0.333333,0.02,0.333333,6,0.024,0.333333,0.024875,0.333333,0.024875,82,317,0.333,0.643,5475,170083,0.333,91.907
ipc1,mystery-prime-round-1,instance-7,sas_plan.2,7,7,38,1670,0,0,0,0.016,0,5,0.02,0,0.02,0,0.024175,71,285,0,0.59,4774,147995,0,90.128
ipc1,mystery-prime-round-1,instance-8,sas_plan.1,9,9,41,10046,0,0,0.095238,0.095995,0.095238,7,0.10388,0.095238,0.10388,0.095238,0.115487,118,687,0.095,0.676,6163,187033,0.333,155.418
ipc1,mystery-prime-round-1,instance-8,sas_plan.2,8,8,41,10046,0,0,0.066667,0.096001,0.066667,6,0.104002,0.066667,0.104002,0.066667,0.112,96,495,0.067,0.66,5315,162443,0.067,105.832
ipc1,mystery-prime-round-1,instance-9,sas_plan.1,14,14,28,2914,0,0,0.590909,0.032,0.590909,12,0.04,0.590909,0.04,0.590909,0.048001,225,1410,0.591,0.614,9227,222584,0.697,1799.207
ipc1,mystery-prime-round-1,instance-9,sas_plan.2,13,13,28,2914,0,0,0.618182,0.032002,0.618182,11,0.040002,0.618182,0.040002,0.618182,0.048001,240,2040,0.618,0.701,7878,195190,0.727,22.03
ipc1,mystery-prime-round-1,instance-9,sas_plan.3,11,11,28,2914,0,0,0.555556,0.031971,0.555556,9,0.035971,0.555556,0.035971,0.555556,0.043971,176,1247,0.556,0.59,5253,149726,0.639,2.058
ipc1,mystery-prime-round-1,instance-9,sas_plan.4,10,10,28,2914,0,0,0.535714,0.027996,0.535714,8,0.031997,0.535714,0.035997,0.535714,0.039997,147,943,0.536,0.619,4334,131336,0.536,1.78
ipc1,mystery-prime-round-2,instance-1,sas_plan.1,7,7,37,5918,0,0,0.2,0.05999,0.2,5,0.063964,0.2,0.063964,0.2,0.063964,76,346,0.2,0.678,2678,97736,0.4,1.39
ipc1,mystery-prime-round-2,instance-1,sas_plan.2,6,6,37,5918,0,0,0,0.06404,0,4,0.068002,0,0.068002,0,0.068002,58,232,0,0.566,2115,80479,0,1.382
ipc1,mystery-prime-round-2,instance-2,sas_plan.1,10,10,27,1838,0,0,0.178571,0.024,0.178571,8,0.028,0.178571,0.028,0.178571,0.032,120,560,0.179,0.583,4409,126274,0.179,4.362
ipc1,mystery-prime-round-2,instance-2,sas_plan.2,9,9,27,1838,0,0,0,0.02,0,7,0.024,0,0.024,0,0.028001,105,486,0,0.552,3581,108032,0,1.827
ipc1,mystery-prime-round-2,instance-3,sas_plan.1,16,16,63,19472,0,0,0.263736,0.203999,0.263736,14,0.223988,0.263736,0.231954,0.263736,0.251709,366,3837,0.264,0.86, , , , 
ipc1,mystery-prime-round-2,instance-3,sas_plan.2,15,15,63,19472,0,0,0.166667,0.199986,0.166667,13,0.219986,0.166667,0.223986,0.166667,0.243815,330,3183,0.167,0.831, , , , 
ipc1,mystery-prime-round-2,instance-4,sas_plan.1,6,6,40,5634,0,0,0,0.064001,0,4,0.064001,0,0.064001,0,0.068001,58,232,0,0.59,2619,114288,0,1.442
ipc1,mystery-prime-round-2,instance-5,sas_plan.1,8,8,16,1170,0,0,0.133333,0.008,0.133333,6,0.012,0.133333,0.012,0.133333,0.016,96,495,0.133,0.586,2186,45620,0.4,2.34
ipc1,mystery-prime-round-2,instance-5,sas_plan.2,7,7,16,1170,0,0,0.1,0.01211,0.1,5,0.01211,0.1,0.01211,0.1,0.015775,76,345,0.1,0.583,1801,37493,0.1,2.445
ipc1,mystery-round-1,instance-1,sas_plan.1,7,7,11,153,0,0,0,0.00214,0,5,0.00214,0,0.00214,0,0.006139,76,346,0,0.572,1253,31307,0,0.949
ipc1,mystery-round-1,instance-10,sas_plan.1,10,10,74,36740,0,0,0,0.38797,0,8,0.395971,0,0.395971,0,0.403973,134,784,0,0.628,11805,765884,0,11.729
ipc1,mystery-round-1,instance-11,sas_plan.1,9,9,17,312,0,0,0,0.007243,0,7,0.007243,0,0.007243,0,0.011243,128,721,0,0.619,2578,69863,0,1.206
ipc1,mystery-round-1,instance-13,sas_plan.1,23,23,76,17847,0,0,0.42381,0.228003,0.42381,21,0.256014,0.42381,0.267958,0.42381,0.295866,660,11223,0.424,0.806,60104,2326589,0.714,1799.945
ipc1,mystery-round-1,instance-13,sas_plan.2,19,19,76,17847,0,0,0.463235,0.216002,0.463235,17,0.232002,0.463235,0.240029,0.463235,0.259677,329,2347,0.463,0.647,40136,1819193,0.574,1799.465
ipc1,mystery-round-1,instance-13,sas_plan.3,18,18,76,17847,0,0,0.483333,0.216003,0.483333,16,0.232001,0.483333,0.236001,0.483333,0.251996,295,1940,0.483,0.757,36121,1713464,0.517,1799.98
ipc1,mystery-round-1,instance-13,sas_plan.4,17,17,76,17847,0,0,0.447619,0.215963,0.447619,15,0.227961,0.447619,0.231962,0.447619,0.24398,273,1759,0.448,0.662,32219,1599509,0.448,1799.796
ipc1,mystery-round-1,instance-14,sas_plan.1,13,13,81,45874,0,0,0,0.503403,0,11,0.515404,0,0.519404,0,0.527353,248,2069,0,0.634,19716,1210229,0,140.871
ipc1,mystery-round-1,instance-15,sas_plan.1,8,8,52,16667,0,0,0,0.172,0,6,0.176001,0,0.176001,0,0.180002,96,496,0,0.601,5407,296606,0,2.376
ipc1,mystery-round-1,instance-17,sas_plan.1,6,6,52,16618,0,0,0,0.179993,0,4,0.180249,0,0.180249,0,0.183787,54,192,0,0.582,3701,211619,0,1.712
ipc1,mystery-round-1,instance-19,sas_plan.1,8,8,41,6523,0,0,0,0.072,0,6,0.076001,0,0.076001,0,0.080001,90,412,0,0.601,4476,203181,0,2.01
ipc1,mystery-round-1,instance-2,sas_plan.1,10,10,35,3598,0,0,0,0.04,0,8,0.044,0,0.044,0,0.048,162,995,0,0.611,5454,192549,0.25,2.146
ipc1,mystery-round-1,instance-2,sas_plan.2,9,9,35,3598,0,0,0,0.039939,0,7,0.039939,0,0.043939,0,0.043939,128,721,0,0.708,4540,167907,0,1.797
ipc1,mystery-round-1,instance-20,sas_plan.1,10,10,42,7096,0,0,0,0.068,0,8,0.072001,0,0.076001,0,0.080001,148,948,0,0.596,6461,287468,0.25,12.321
ipc1,mystery-round-1,instance-20,sas_plan.2,9,9,42,7096,0,0,0,0.068001,0,7,0.072001,0,0.072001,0,0.076001,118,688,0,0.662,5402,252826,0,3.703
ipc1,mystery-round-1,instance-25,sas_plan.1,6,6,10,156,0,0,0,0,0,4,0.003912,0,0.003912,0,0.003912,54,192,0,0.574,818,18116,0,0.982
ipc1,mystery-round-1,instance-26,sas_plan.1,8,8,23,1538,0,0,0,0.019999,0,6,0.019999,0,0.019999,0,0.024019,96,496,0,0.611,2669,84451,0,1.393
ipc1,mystery-round-1,instance-27,sas_plan.1,7,7,19,1163,0,0,0,0.015602,0,5,0.016266,0,0.016266,0,0.016266,86,379,0,0.599,2070,78836,0,1.237
ipc1,mystery-round-1,instance-28,sas_plan.1,11,11,14,196,0,0,0,0.003713,0,9,0.003713,0,0.007713,0,0.011712,186,1131,0,0.601,3486,82678,0,1.78
ipc1,mystery-round-1,instance-28,sas_plan.2,9,9,14,196,0,0,0,0.002473,0,7,0.002473,0,0.006474,0,0.006474,121,609,0,0.604,2316,59733,0,1.127
ipc1,mystery-round-1,instance-29,sas_plan.1,6,6,22,1226,0,0,0,0.015999,0,4,0.015999,0,0.018299,0,0.018299,59,235,0,0.574,1895,70642,0,1.179
ipc1,mystery-round-1,instance-3,sas_plan.1,6,6,26,1678,0,0,0,0.016,0,4,0.020003,0,0.020003,0,0.020003,54,192,0,0.595,1691,57510,0,1.192
ipc1,mystery-round-1,instance-30,sas_plan.1,12,12,30,4087,0,0,0.2,0.04,0.2,10,0.044,0.2,0.048,0.2,0.052001,197,1392,0.2,0.619,7105,263235,0.4,12.663
ipc1,mystery-round-1,instance-30,sas_plan.2,11,11,30,4087,0,0,0,0.039961,0,9,0.043961,0,0.047961,0,0.051961,179,1258,0,0.614,6021,234020,0,3.237
ipc1,mystery-round-1,instance-6,sas_plan.1,18,18,46,10541,0,0,0.333333,0.116001,0.333333,16,0.136001,0.333333,0.140001,0.333333,0.15586,411,5311,0.333,0.76,21313,659369,0.542,1799.984
ipc1,mystery-round-1,instance-6,sas_plan.2,13,13,46,10541,0,0,0,0.116001,0,11,0.124001,0,0.128,0,0.139962,236,2029,0,0.671,10648,415534,0,725.465
ipc1,mystery-round-1,instance-9,sas_plan.1,11,11,27,2282,0,0,0.555556,0.024,0.555556,9,0.028001,0.555556,0.028001,0.555556,0.032,176,1247,0.556,0.615,5253,149726,0.639,2.061
ipc1,mystery-round-1,instance-9,sas_plan.2,10,10,27,2282,0,0,0.535714,0.023993,0.535714,8,0.027993,0.535714,0.027993,0.535714,0.031994,147,943,0.536,0.598,4334,131336,0.536,1.8
ipc2,blocks,instance-1,sas_plan.1,8,8,9,34,0,0,0,0,0,6,0.002829,0,0.002829,0,0.005615,113,565,0,0.623,458,2474,0,0.878
ipc2,blocks,instance-10,sas_plan.1,28,28,15,100,0,0,0,0.012,0,26,0.116,0.172308,0.255993,0.172308,0.320154,3644,32186,0,4.956,17067,118400,0,1800.006
ipc2,blocks,instance-10,sas_plan.2,24,24,15,100,0,0,0,0.010704,0,22,0.062705,0.069264,0.178574,0.069264,0.22364,2231,19615,0,0.825,11071,77568,0,1799.829
ipc2,blocks,instance-10,sas_plan.3,22,22,15,100,0,0,0,0.007057,0,20,0.043016,0,0.067015,0,0.10555,1683,13957,0,0.739,8179,57738,0,1799.756
ipc2,blocks,instance-11,sas_plan.1,30,30,15,100,0,0,0,0.01355,0,28,0.16955,0.285714,0.453539,0.285714,0.518684,4278,39146,0,29.677,19619,134888,0,1799.014
ipc2,blocks,instance-11,sas_plan.2,26,26,15,100,0,0,0,0.011126,0,24,0.091125,0.101449,0.263127,0.101449,0.32377,2780,25009,0,1.018,12928,89542,0,1799.863
ipc2,blocks,instance-11,sas_plan.3,24,24,15,100,0,0,0,0.009564,0,22,0.065564,0.155844,0.153554,0.155844,0.17935,2177,19418,0,0.868,9738,67757,0,1799.807
ipc2,blocks,instance-12,sas_plan.1,30,30,15,100,0,0,0,0.015999,0,28,0.151982,0.285714,0.451856,0.285714,0.514619,4199,38848,0,8.954,19619,134888,0,1799.036
ipc2,blocks,instance-12,sas_plan.2,22,22,15,100,0,0,0,0.006615,0,20,0.046608,0.063158,0.118589,0.063158,0.146322,1708,14872,0,0.812,7989,55936,0,1799.748
ipc2,blocks,instance-13,sas_plan.1,32,32,17,130,0,0,0,0.015995,0,30,0.223973,0.266667,0.511945,0.318841,0.585702,5148,47685,0,1799.883,26570,182478,0,1799.36
ipc2,blocks,instance-13,sas_plan.2,20,20,17,130,0,0,0,0.008,0,18,0.031775,0.104575,0.083776,0.104575,0.099915,1311,11096,0,0.574,7253,51540,0,1799.708
ipc2,blocks,instance-14,sas_plan.1,26,26,17,130,0,0,0,0.012,0,24,0.087987,0.275362,0.239989,0.275362,0.283908,2756,24915,0,1.038,14163,98485,0,1799.012
ipc2,blocks,instance-14,sas_plan.2,22,22,17,130,0,0,0,0.008005,0,20,0.047969,0.063158,0.095971,0.063158,0.119707,1705,14860,0,0.646,8874,62498,0,1799.778
ipc2,blocks,instance-15,sas_plan.1,24,24,17,130,0,0,0,0.012,0,22,0.063983,0.311688,0.195957,0.311688,0.232468,2316,19924,0,1.636,13041,89815,0,1799.894
ipc2,blocks,instance-15,sas_plan.2,18,18,17,130,0,0,0,0.007908,0,16,0.019804,0.033333,0.035804,0.033333,0.052851,964,7433,0,0.566,5757,40400,0,1799.691
ipc2,blocks,instance-16,sas_plan.1,74,74,19,164,0,0,0,0.247884,0,72,16.290559,0.494523,30.354387,0.496894,32.353189,57487,604389,0,1799.641, , , , 
ipc2,blocks,instance-16,sas_plan.2,50,50,19,164,0,0,0,0.07019,0,48,2.253157,0.283688,4.961121,0.28599,5.544921,17977,183027,0,1799.758, , , , 
ipc2,blocks,instance-16,sas_plan.3,46,46,19,164,0,0,0,0.053692,0,44,1.37765,0.241015,2.717594,0.241015,3.074531,14092,141988,0,1799.356, , , , 
ipc2,blocks,instance-16,sas_plan.4,42,42,19,164,0,0,0,0.039576,0,40,0.895309,0.2,2.091204,0.2,2.482272,10755,107381,0,1537.986, , , , 
ipc2,blocks,instance-16,sas_plan.5,32,32,19,164,0,0,0,0.019999,0,30,0.232,0,0.368003,0,0.579983,4841,46566,0,0.946,23405,166730,0,1799.208
ipc2,blocks,instance-17,sas_plan.1,78,78,19,164,0,0,0,0.311846,0,76,23.366853,0.409825,42.61357,0.441315,44.787739, , , , , , , , 
ipc2,blocks,instance-17,sas_plan.2,56,56,19,164,0,0,0,0.103971,0,54,4.091905,0.220825,7.583818,0.232288,8.223447,25075,258452,0,1799.214, , , , 
ipc2,blocks,instance-17,sas_plan.3,38,38,19,164,0,0,0,0.031584,0,36,0.555574,0.24127,1.263552,0.24127,1.510064,8376,80374,0,1563.722,40553,286639,0,1799.684
ipc2,blocks,instance-17,sas_plan.4,30,30,19,164,0,0,0,0.018309,0,28,0.174291,0.021164,0.306223,0.021164,0.433302,4032,38244,0,0.815,20549,148429,0,1799.151
ipc2,blocks,instance-18,sas_plan.1,32,32,19,164,0,0,0,0.019284,0,30,0.227272,0.091954,0.499262,0.091954,0.669334,4883,46715,0,1.032,25362,180450,0,1799.209
